temporada,episodio,nombre_episodio,frase,personaje
6,19, Legendaddy," Sure thing. Luis. Barney Stinson, 12 H. I got a hundred bucks if you can be here in five. Thanks.",Barney
6,19, Legendaddy,  You call the super for a screwdriver?,Lily
6,19, Legendaddy," Yeah... here's the thing about me and tools... the only one I know how to use is attached to me, and I am not going to try putting it in the TV. Again.",Barney
6,19, Legendaddy," Okay, that's ridiculous. Everyone should know how to use tools.",Ted
6,19, Legendaddy," Barney, I... I got your letter.",Jerry
6,19, Legendaddy, Dad?,Barney
6,19, Legendaddy, I can't believe Barney is talking to his dad right now.,Marshall
6,19, Legendaddy," Yeah, what do you say after three decades of not seeing each other?",Robin
6,19, Legendaddy,"  ""So, how 'bout those last 30 Super Bowls""?",Lily
6,19, Legendaddy," Okay, now I feel bad about making fun of him for the tool thing. My dad was the one who taught me all that stuff.",Ted
6,19, Legendaddy," Well, to be fair, everyone has some glaring gap in knowledge, something really obvious you somehow never learned.",Robin
6,19, Legendaddy," Okay, but a screwdriver? Come on, I don't have any gaps that fundamental.",Ted
6,19, Legendaddy, Really? I seem to recall...,Robin
6,19, Legendaddy, Daniel Burnham was an architect whose ever-shifting style and aesthetic made him a true architectural chamma-leeon. And only the most gifted chamma-leeon could've designed classic beaux arts masterpieces right alongside sleek modern flatirons. His name might as well have been Daniel Chamma-leeon.,Ted
6,19, Legendaddy," Betty, I'm pretty sure it's pronounced ""chamma-leeon,"" so... Class dismissed. No homework. For a while.",Ted
6,19, Legendaddy," Okay, I learned that word by reading it. That's how I've always pronounced it.",Ted
6,19, Legendaddy," Ted, that wasn't easy. It took a lot of ""ch-aracter"" to admit that.",Robin
6,19, Legendaddy," Okay, Scherbatsky. You want to tussle? I'll tussle.",Ted
6,19, Legendaddy, You want to tussle? Let's tussle.,Robin
6,19, Legendaddy, Marine biologist.,Ted
6,19, Legendaddy," Please, no.",Robin
6,19, Legendaddy," Seriously? The North Pole? Okay, pal, if you want to break up with me, just tell it to me straight. Don't pretend you're going someplace we all know doesn't exist.",Robin
6,19, Legendaddy," Of who? Santa's elves? Rudolph? You know what? I'm going on a trip, too, Scott. It, uh, starts in Narnia. It works its way up to Candyland, and then, hey, congratulate me, because I'm the new Defense Against the Dark Arts teacher at Hogwarts. Expelliarmus!",Robin
6,19, Legendaddy, So... you want to get pizza later? Or...,Robin
6,19, Legendaddy, I still think about him in the shower.,Robin
6,19, Legendaddy," Hey. Tell us everything. How'd it go, bud?",Ted
6,19, Legendaddy, Where do I begin?,Barney
6,19, Legendaddy, Yeah. I think I need a drink.,Barney
6,19, Legendaddy," Me, too.",Jerry
6,19, Legendaddy, Nice order. Up top.,Jerry
6,19, Legendaddy," Look, it's been 30 years. And now you just show up out of nowhere? This is... this is going to take me a minute.",Barney
6,19, Legendaddy," Yeah. I understand. By the way, hell of a tie. Is that Italian silk?",Jerry
6,19, Legendaddy," I love you, Daddy. I'm so glad we're best friends now.",Barney
6,19, Legendaddy, Make a muscle.,Barney
6,19, Legendaddy, There you go.,Jerry
6,19, Legendaddy, Ah!,Barney
6,19, Legendaddy," Guys, my dad's awesome. He's the mother of all fathers. Check this out.",Barney
6,19, Legendaddy," Hey, back when I was a kid, you used to be a roadie. Do you still do that?",Barney
6,19, Legendaddy," Not anymore. Back in '83 I'm lugging amps for The Stones through West Germany, and their tour manager loses his arms, bus-surfing through a tunnel. Gnarly. Long story short, I've been managing tours ever since, and that dude high-fives people with his face now.",Jerry
6,19, Legendaddy," So, all these years, there's this one question I've been dying to ask him.",Barney
6,19, Legendaddy,  Why did you abandon me?,Lily
6,19, Legendaddy, Why'd you wait so long to contact me?,Marshall
6,19, Legendaddy," You've hurt me before, why should I trust you now?",Robin
6,19, Legendaddy, Do you... get laid a lot?,Barney
6,19, Legendaddy, Big-time. Observe.,Jerry
6,19, Legendaddy," Oh, my God, that took you five seconds.",Barney
6,19, Legendaddy," Oh, was it that long? Life's too short for chatty chicks.",Jerry
6,19, Legendaddy, You're a master. You are legen... wait for it...,Barney
6,19, Legendaddy,"...daddy! Legendaddy! The man is a god. And he's still out there, living the dream.",Barney
6,19, Legendaddy, So I'm going to Sydney tomorrow with Bon Jovi. I'll be on the road the rest of the year.,Jerry
6,19, Legendaddy," Oh, that's cool.",Barney
6,19, Legendaddy," Say, you want to join me for the tour's Asian leg?",Jerry
6,19, Legendaddy, This is going to be the second-most fun I've ever had on an Asian leg. ,Barney
6,19, Legendaddy,"  Barney, we... we know you're psyched, but just... be careful.",Lily
6,19, Legendaddy, What do you mean?,Barney
6,19, Legendaddy," Well, this guy has flaked out on your whole life. It sounds like he just might be telling you what you want to hear.",Ted
6,19, Legendaddy," Barney, we just don't want to see you get hurt.",Robin
6,19, Legendaddy," First of all, Robin, my dad could beat up your dad. Second, you don't have to worry. He's cool. Now if you'll excuse me... I have to go renew my passport, and get a travel-sized rotating Vietnamese Shame Wheel. Don't ask; you're not ready.",Barney
6,19, Legendaddy," I hope Barney's dad isn't just pretending to be something he's not, you know?",Ted
6,19, Legendaddy,  Yeah. That would make Jerry a real chamma-leeon.,Lily
6,19, Legendaddy," You have gaps, too, Lily.",Ted
6,19, Legendaddy,  You got nothing on me.,Lily
6,19, Legendaddy," Hey, Lily, can you toss me a beer?",Marshall
6,19, Legendaddy,"  Sure, honey. ",Lily
6,19, Legendaddy, You have terrible aim.,Ted
6,19, Legendaddy,  That's not true.,Lily
6,19, Legendaddy," Lily, at our apartment, you're the one who pees on the floor.",Marshall
6,19, Legendaddy," Oh, my God. Barney's dad.",Robin
6,19, Legendaddy," Hey, uh, you're Barney's friends, right?",Jerry
6,19, Legendaddy," Yeah, but... aren't you supposed to be off managing some tour in Australia?",Marshall
6,19, Legendaddy," What? No, I... I'm a driving instructor up in White Plains. And I need your help... Barney won't return my calls.",Jerry
6,19, Legendaddy,"  What do you mean, Barney won't return your calls? He said you two had an amazing night together.",Lily
6,19, Legendaddy, That's not what happened.,Jerry
6,19, Legendaddy, I'm not sure how to start this.,Barney
6,19, Legendaddy, Yeah.,Jerry
6,19, Legendaddy, I think I need a drink.,Barney
6,19, Legendaddy," Me, too.",Jerry
6,19, Legendaddy," Glen McKenna, neat.",Barney
6,19, Legendaddy," Milk, skim.",Jerry
6,19, Legendaddy," Milk? Oh, you're taking it easy. Crazy night?",Barney
6,19, Legendaddy," I'll say. Between you and me, I had a lot of acid last night.",Jerry
6,19, Legendaddy, Wow.,Barney
6,19, Legendaddy," Hey, um.. When I was a kid, you used to be a roadie. You still do that?",Barney
6,19, Legendaddy," No. I switched lanes years ago. I should explain. I'm a driving instructor. Now you get it, right",Jerry
6,19, Legendaddy," Yeah, no, I get it. Um, but when I was a kid, you... you were this total badass.",Barney
6,19, Legendaddy," Oh, I know. I was a real hard partier.",Jerry
6,19, Legendaddy," Yeah, okay, now we're getting to the good stuff.",Barney
6,19, Legendaddy," The drugs, the alcohol, the women...",Jerry
6,19, Legendaddy," Yes, yes, yes.",Barney
6,19, Legendaddy, I was out of control.,Jerry
6,19, Legendaddy, *Out of control.*,Barney
6,19, Legendaddy," So when your mom said I couldn't see you any more, it was rock bottom for me. I'm so sorry.",Jerry
6,19, Legendaddy, You ever bang Stevie Nicks?,Barney
6,19, Legendaddy, Barney wasn't interested in my apology. He just wanted me to be cool. And I was so desperate to connect with him. I did something I'm not proud of. I started bragging.,Jerry
6,19, Legendaddy," I bet you didn't know this about me, Barney, but I've published two nonfiction books about asparagus. And one fiction. I'm credited with inventing the word ""furgling."" It means fumbling for keys. So then all the county fair judges started chanting, ""More quiche! More quiche!"" I guess you could call me the LeBron James of drapes.",Jerry
6,19, Legendaddy," I could tell he just wanted me to be this big ladies' man, so...",Jerry
6,19, Legendaddy," What a hottie, huh? I'm sure you're a real player.",Jerry
6,19, Legendaddy, Big-time.,Barney
6,19, Legendaddy," Observe. Excuse me, that's my son over there. I'm trying to reconnect with him after 30 years. Would you just write down any seven numbers here, so that I can impress him? Please, I'm desperate.",Jerry
6,19, Legendaddy," Oh, my God, you're a natural. Think of the pickup plays we can run as a father-son duo. There's the ""Father Knows Breast,"" there's the ""Bush Dynasty,"" the ""Lick Father, Lick Son.""",Barney
6,19, Legendaddy," Oh, no, no. I couldn't do that.",Jerry
6,19, Legendaddy, Why?,Barney
6,19, Legendaddy," I have a family now. That's my wife Cheryl, my daughter Carly... she's in college. This is my son J.J. I was hoping you could come over to dinner sometime and meet them.",Jerry
6,19, Legendaddy," You're all wearing matching sweaters. That's cute. Look, I got to get going, Jerry. But, uh, this was great. Glad we did this.",Barney
6,19, Legendaddy," I made him wait all these years for me and... I'm just not the guy he wanted me to be. I know I don't deserve it, but... I need another chance to connect with my son.",Jerry
6,19, Legendaddy,  We think you should give him another chance. That's the real reason we're out here. He lives ten minutes away.,Lily
6,19, Legendaddy, What?,Barney
6,19, Legendaddy, You're having dinner with him tonight.,Marshall
6,19, Legendaddy," No, I most certainly am not. Look, I met him. He's not my kind of bro and that's that.",Barney
6,19, Legendaddy, Are you sure it's not more than that?,Robin
6,19, Legendaddy," Guys, get it through your heads. I am never gonna talk to my dad again.",Barney
6,19, Legendaddy," No, Barney. I'm never gonna talk to my dad again. But your dad is alive and he lives just down the road.",Marshall
6,19, Legendaddy," Fine, I'll go.",Barney
6,19, Legendaddy," Awesome. Um, Lily, keys.  I'm literally 11 inches from you.",Marshall
6,19, Legendaddy, And so Barney agreed to give his dad one more chance.,Future Ted(Narrator)
6,19, Legendaddy," Oh, thank you very much. And I love your...coat. I love your coat.",Barney
6,19, Legendaddy," Well, I do love it. It's doing a nice job covering up that chair.",Barney
6,19, Legendaddy,  Guess now we wait.,Lily
6,19, Legendaddy," Okay, I'm not an idiot. Reindeer are obviously f... re... fake?",Robin
6,19, Legendaddy," Yikes! I'm surrounded by a bunch of dum-dums. Good thing I don't have any gaps in my knowledge. I am perfect. Oh, for the love of God, guys, enough already.",Marshall
6,19, Legendaddy,"  What, baby?",Lily
6,19, Legendaddy, You've been treating me with kid gloves ever since my dad died.,Marshall
6,19, Legendaddy, That's not true.,Robin
6,19, Legendaddy,"  Robin, don't disagree with Marshall.",Lily
6,19, Legendaddy, I'm sorry.,Robin
6,19, Legendaddy, I first noticed it at the bar.,Marshall
6,19, Legendaddy," Hey, Lily,  Can you get me a mojito? Normally, you would've given me crap for an hour about a voice crack that pubescently girl-like, but nothing. So then I started to test you guys. [...] The Phantom Menace is by far the best Star Wars movie.",Marshall
6,19, Legendaddy," It ages well, that's the thing.",Barney
6,19, Legendaddy, You guys like my new soul patch?,Marshall
6,19, Legendaddy," Righteous hair tab, brotha.",Robin
6,19, Legendaddy," And once I figured it out, I started doing crazy stuff to see how far you'd let me go. [...]Hey, guys. This is Rex. He's a possum. I found him in the trash. He lives with us now.",Marshall
6,19, Legendaddy,  I love him.,Lily
6,19, Legendaddy," Lily, we are living with a possum. Rex is violent and he hates us.",Marshall
6,19, Legendaddy,"  But, baby, you just lost your dad. None of us wants to upset you.",Lily
6,19, Legendaddy," Please. If you guys really want me to get over the worst tragedy of my life, I'm begging you, tear me a new one. But not like Rex tried to in my sleep last night.",Marshall
